challenge_idx,tc,tt,bc,bt,sample_idx,response
36,2,1,0,1,6,2147491746
36,2,1,0,1,7,2147491746
36,2,1,0,1,8,2147491746
36,2,1,0,1,9,2147491746
36,2,1,0,1,10,2147491746
36,2,1,0,1,11,2147491746
36,2,1,0,1,12,2147491746
36,2,1,0,1,13,2147491746
36,2,1,0,1,14,2147491746
36,2,1,0,1,15,2147491746
36,2,1,0,1,16,2147491746
36,2,1,0,1,17,2147491746
36,2,1,0,1,18,2147491746
36,2,1,0,1,19,2147491746
36,2,1,0,1,20,2147491746
36,2,1,0,1,21,2147491746
36,2,1,0,1,22,2147491746
36,2,1,0,1,23,2147491746
36,2,1,0,1,24,2147491746
36,2,1,0,1,25,2147491746
36,2,1,0,1,26,2147491746
36,2,1,0,1,27,2147491746
36,2,1,0,1,28,2147491746
36,2,1,0,1,29,2147491746
36,2,1,0,1,30,2147491746
36,2,1,0,1,31,2147491746
36,2,1,0,1,32,2147491746
36,2,1,0,1,33,2147491746
36,2,1,0,1,34,2147491746
36,2,1,0,1,35,2147491746
36,2,1,0,1,36,2147491746
36,2,1,0,1,37,2147491746
36,2,1,0,1,38,2147491746
36,2,1,0,1,39,2147491746
36,2,1,0,1,40,2147491746
36,2,1,0,1,41,2147491746
36,2,1,0,1,42,2147491746
36,2,1,0,1,43,2147491746
36,2,1,0,1,44,2147491746
36,2,1,0,1,45,2147491746
36,2,1,0,1,46,2147491746
36,2,1,0,1,47,2147491746
36,2,1,0,1,48,2147491746
36,2,1,0,1,49,2147491746
36,2,1,0,1,50,2147491746
36,2,1,0,1,51,2147491746
36,2,1,0,1,52,2147491746
36,2,1,0,1,53,2147491746
36,2,1,0,1,54,2147491746
36,2,1,0,1,55,2147491746
36,2,1,0,1,56,2147491746
36,2,1,0,1,57,2147491746
36,2,1,0,1,58,2147491746
36,2,1,0,1,59,2147491746
36,2,1,0,1,60,2147491746
36,2,1,0,1,61,2147491746
36,2,1,0,1,62,2147491746
36,2,1,0,1,63,2147491746
36,2,1,0,1,64,2147491746
36,2,1,0,1,65,2147491746
36,2,1,0,1,66,2147491746
36,2,1,0,1,67,2147491746
36,2,1,0,1,68,2147491746
36,2,1,0,1,69,2147491746
36,2,1,0,1,70,2147491746
36,2,1,0,1,71,2147491746
36,2,1,0,1,72,2147491746
36,2,1,0,1,73,2147491746
36,2,1,0,1,74,2147491746
36,2,1,0,1,75,2147491746
36,2,1,0,1,76,2147491746
36,2,1,0,1,77,2147491746
36,2,1,0,1,78,2147491746
36,2,1,0,1,79,2147491746
36,2,1,0,1,80,2147491746
36,2,1,0,1,81,2147491746
36,2,1,0,1,82,2147491746
36,2,1,0,1,83,2147491746
36,2,1,0,1,84,2147491746
36,2,1,0,1,85,2147491746
36,2,1,0,1,86,2147491746
36,2,1,0,1,87,2147491746
36,2,1,0,1,88,2147491746
36,2,1,0,1,89,2147491746
36,2,1,0,1,90,2147491746
36,2,1,0,1,91,2147491746
36,2,1,0,1,92,2147491746
36,2,1,0,1,93,2147491746
36,2,1,0,1,94,2147491746
36,2,1,0,1,95,2147491746
36,2,1,0,1,96,2147491746
36,2,1,0,1,97,2147491746
36,2,1,0,1,98,2147491746
36,2,1,0,1,99,2147491746
37,2,1,0,3,0,2147491746
37,2,1,0,3,1,2147491746
37,2,1,0,3,2,2147491746
37,2,1,0,3,3,2147491746
37,2,1,0,3,4,2147491746
37,2,1,0,3,5,2147491746
37,2,1,0,3,6,2147491746
37,2,1,0,3,7,2147491746
37,2,1,0,3,8,2147491746
37,2,1,0,3,9,2147491746
37,2,1,0,3,10,2147491746
37,2,1,0,3,11,2147491746
37,2,1,0,3,12,2147491746
37,2,1,0,3,13,2147491746
37,2,1,0,3,14,2147491746
37,2,1,0,3,15,2147491746
37,2,1,0,3,16,2147491746
37,2,1,0,3,17,2147491746
37,2,1,0,3,18,2147491746
37,2,1,0,3,19,2147491746
37,2,1,0,3,20,2147491746
37,2,1,0,3,21,2147491746
37,2,1,0,3,22,2147491746
37,2,1,0,3,23,2147491746
37,2,1,0,3,24,2147491746
37,2,1,0,3,25,2147491746
37,2,1,0,3,26,2147491746
37,2,1,0,3,27,2147491746
37,2,1,0,3,28,2147491746
37,2,1,0,3,29,2147491746
37,2,1,0,3,30,2147491746
37,2,1,0,3,31,2147491746
37,2,1,0,3,32,2147491746
37,2,1,0,3,33,2147491746
37,2,1,0,3,34,2147491746
37,2,1,0,3,35,2147491746
37,2,1,0,3,36,2147491746
37,2,1,0,3,37,2147491746
37,2,1,0,3,38,2147491746
37,2,1,0,3,39,2147491746
37,2,1,0,3,40,2147491746
37,2,1,0,3,41,2147491746
37,2,1,0,3,42,2147491746
37,2,1,0,3,43,2147491746
37,2,1,0,3,44,2147491746
37,2,1,0,3,45,2147491746
37,2,1,0,3,46,2147491746
37,2,1,0,3,47,2147491746
37,2,1,0,3,48,2147491746
37,2,1,0,3,49,2147491746
37,2,1,0,3,50,2147491746
37,2,1,0,3,51,2147491746
37,2,1,0,3,52,2147491746
37,2,1,0,3,53,2147491746
37,2,1,0,3,54,2147491746
37,2,1,0,3,55,2147491746
37,2,1,0,3,56,2147491746
37,2,1,0,3,57,2147491746
37,2,1,0,3,58,2147491746
37,2,1,0,3,59,2147491746
37,2,1,0,3,60,2147491746
37,2,1,0,3,61,2147491746
37,2,1,0,3,62,2147491746
37,2,1,0,3,63,2147491746
37,2,1,0,3,64,2147491746
37,2,1,0,3,65,2147491746
37,2,1,0,3,66,2147491746
37,2,1,0,3,67,2147491746
37,2,1,0,3,68,2147491746
37,2,1,0,3,69,2147491746
37,2,1,0,3,70,2147491746
37,2,1,0,3,71,2147491746
37,2,1,0,3,72,2147491746
37,2,1,0,3,73,2147491746
37,2,1,0,3,74,2147491746
37,2,1,0,3,75,2147491746
37,2,1,0,3,76,2147491746
37,2,1,0,3,77,2147491746
37,2,1,0,3,78,2147491746
37,2,1,0,3,79,2147491746
37,2,1,0,3,80,2147491746
37,2,1,0,3,81,2147491746
37,2,1,0,3,82,2147491746
37,2,1,0,3,83,2147491746
37,2,1,0,3,84,2147491746
37,2,1,0,3,85,2147491746
37,2,1,0,3,86,2147491746
37,2,1,0,3,87,2147491746
37,2,1,0,3,88,2147491746
37,2,1,0,3,89,2147491746
37,2,1,0,3,90,2147491746
37,2,1,0,3,91,2147491746
37,2,1,0,3,92,2147491746
37,2,1,0,3,93,2147491746
37,2,1,0,3,94,2147491746
37,2,1,0,3,95,2147491746
37,2,1,0,3,96,2147491746
37,2,1,0,3,97,2147491746
37,2,1,0,3,98,2147491746
37,2,1,0,3,99,2147491746
38,2,1,0,5,0,289923626208075770
38,2,1,0,5,1,289923626208075770
38,2,1,0,5,2,289923626208075770
38,2,1,0,5,3,289923626208075770
38,2,1,0,5,4,289923626208075770
38,2,1,0,5,5,289923626208075770
38,2,1,0,5,6,289923626208075770
38,2,1,0,5,7,289923626208075770
38,2,1,0,5,8,289923626208075770
38,2,1,0,5,9,289923626208075770
38,2,1,0,5,10,289923626208075770
38,2,1,0,5,11,289923626208075770
38,2,1,0,5,12,289923626208075770
38,2,1,0,5,13,289923626208075770
38,2,1,0,5,14,289923626208075770
38,2,1,0,5,15,289923626208075770
38,2,1,0,5,16,289923626208075770
38,2,1,0,5,17,289923626208075770
38,2,1,0,5,18,289923626208075770
38,2,1,0,5,19,289923626208075770
38,2,1,0,5,20,289923626208075770
38,2,1,0,5,21,289923626208075770
38,2,1,0,5,22,289923626208075770
38,2,1,0,5,23,289923626208075770
38,2,1,0,5,24,289923626208075770
38,2,1,0,5,25,289923626208075770
38,2,1,0,5,26,289923626208075770
38,2,1,0,5,27,289923626208075770
38,2,1,0,5,28,289923626208075770
38,2,1,0,5,29,289923626208075770
38,2,1,0,5,30,289923626208075770
38,2,1,0,5,31,289923626208075770
38,2,1,0,5,32,289923626208075770
38,2,1,0,5,33,289923626208075770
38,2,1,0,5,34,289923626208075770
38,2,1,0,5,35,289923626208075770
38,2,1,0,5,36,289923626208075770
38,2,1,0,5,37,289923626208075770
38,2,1,0,5,38,289923626208075770
38,2,1,0,5,39,289923626208075770
38,2,1,0,5,40,289923626208075770
38,2,1,0,5,41,289923626208075770
38,2,1,0,5,42,289923626208075770
38,2,1,0,5,43,289923626208075770
38,2,1,0,5,44,289923626208075770
38,2,1,0,5,45,289923626208075770
38,2,1,0,5,46,289923626208075770
38,2,1,0,5,47,289923626208075770
38,2,1,0,5,48,289923626208075770
38,2,1,0,5,49,289923626208075770
38,2,1,0,5,50,289923626208075770
38,2,1,0,5,51,289923626208075770
38,2,1,0,5,52,289923626208075770
38,2,1,0,5,53,289923626208075770
38,2,1,0,5,54,289923626208075770
38,2,1,0,5,55,289923626208075770
38,2,1,0,5,56,289923626208075770
38,2,1,0,5,57,289923626208075770
38,2,1,0,5,58,289923626208075770
38,2,1,0,5,59,289923626208075770
38,2,1,0,5,60,289923626208075770
38,2,1,0,5,61,289923626208075770
38,2,1,0,5,62,289923626208075770
38,2,1,0,5,63,289923626208075770
38,2,1,0,5,64,289923626208075770
38,2,1,0,5,65,289923626208075770
38,2,1,0,5,66,289923626208075770
38,2,1,0,5,67,289923626208075770
38,2,1,0,5,68,289923626208075770
38,2,1,0,5,69,289923626208075770
38,2,1,0,5,70,289923626208075770
38,2,1,0,5,71,289923626208075770
38,2,1,0,5,72,289923626208075770
38,2,1,0,5,73,289923626208075770
38,2,1,0,5,74,289923626208075770
38,2,1,0,5,75,289923626208075770
38,2,1,0,5,76,289923626208075770
38,2,1,0,5,77,289923626208075770
38,2,1,0,5,78,289923626208075770
38,2,1,0,5,79,289923626208075770
38,2,1,0,5,80,289923626208075770
38,2,1,0,5,81,289923626208075770
38,2,1,0,5,82,289923626208075770
38,2,1,0,5,83,289923626208075770
38,2,1,0,5,84,289923626208075770
38,2,1,0,5,85,289923626208075770
38,2,1,0,5,86,289923626208075770
38,2,1,0,5,87,289923626208075770
38,2,1,0,5,88,289923626208075770
38,2,1,0,5,89,289923626208075770
38,2,1,0,5,90,289923626208075770
38,2,1,0,5,91,289923626208075770
38,2,1,0,5,92,289923626208075770
38,2,1,0,5,93,289923626208075770
38,2,1,0,5,94,289923626208075770
38,2,1,0,5,95,289923626208075770
38,2,1,0,5,96,289923626208075770
38,2,1,0,5,97,289923626208075770
38,2,1,0,5,98,289923626208075770
38,2,1,0,5,99,289923626208075770
39,2,1,0,7,0,2149588986
39,2,1,0,7,1,4400196100090
39,2,1,0,7,2,2149588986
39,2,1,0,7,3,2149588986
39,2,1,0,7,4,2149588986
39,2,1,0,7,5,2149588986
39,2,1,0,7,6,2149588986
39,2,1,0,7,7,4400196100090
39,2,1,0,7,8,2149588986
39,2,1,0,7,9,2149588986
39,2,1,0,7,10,2149588986
39,2,1,0,7,11,4400196100090
39,2,1,0,7,12,2149588986
39,2,1,0,7,13,2149588986
39,2,1,0,7,14,4400196100090
39,2,1,0,7,15,2149588986
39,2,1,0,7,16,2149588986
39,2,1,0,7,17,2149588986
39,2,1,0,7,18,2149588986
39,2,1,0,7,19,4400196100090
39,2,1,0,7,20,4400196100090
39,2,1,0,7,21,2149588986
39,2,1,0,7,22,4400196100090
39,2,1,0,7,23,2149588986
39,2,1,0,7,24,2149588986
39,2,1,0,7,25,2149588986
39,2,1,0,7,26,2149588986
39,2,1,0,7,27,4400196100090
39,2,1,0,7,28,2149588986
39,2,1,0,7,29,2149588986
39,2,1,0,7,30,2149588986
39,2,1,0,7,31,4400196100090
39,2,1,0,7,32,2149588986
39,2,1,0,7,33,4400196100090
39,2,1,0,7,34,2149588986
39,2,1,0,7,35,2149588986
39,2,1,0,7,36,4400196100090
39,2,1,0,7,37,2149588986
39,2,1,0,7,38,2149588986
39,2,1,0,7,39,2149588986
39,2,1,0,7,40,2149588986
39,2,1,0,7,41,2149588986
39,2,1,0,7,42,2149588986
39,2,1,0,7,43,2149588986
39,2,1,0,7,44,2149588986
39,2,1,0,7,45,2149588986
39,2,1,0,7,46,2149588986
39,2,1,0,7,47,4400196100090
39,2,1,0,7,48,2149588986
39,2,1,0,7,49,4400196100090
39,2,1,0,7,50,2149588986
39,2,1,0,7,51,4400196100090
39,2,1,0,7,52,2149588986
39,2,1,0,7,53,4400196100090
39,2,1,0,7,54,2149588986
39,2,1,0,7,55,2149588986
39,2,1,0,7,56,2149588986
39,2,1,0,7,57,2149588986
39,2,1,0,7,58,2149588986
39,2,1,0,7,59,4400196100090
39,2,1,0,7,60,4400196100090
39,2,1,0,7,61,4400196100090
39,2,1,0,7,62,4400196100090
39,2,1,0,7,63,4400196100090
39,2,1,0,7,64,2149588986
39,2,1,0,7,65,2149588986
39,2,1,0,7,66,2149588986
39,2,1,0,7,67,2149588986
39,2,1,0,7,68,2149588986
39,2,1,0,7,69,4400196100090
39,2,1,0,7,70,2149588986
39,2,1,0,7,71,4400196100090
39,2,1,0,7,72,2149588986
39,2,1,0,7,73,2149588986
39,2,1,0,7,74,2149588986
39,2,1,0,7,75,2149588986
39,2,1,0,7,76,2149588986
39,2,1,0,7,77,4400196100090
39,2,1,0,7,78,2149588986
39,2,1,0,7,79,2149588986
39,2,1,0,7,80,2149588986
39,2,1,0,7,81,2149588986
39,2,1,0,7,82,2149588986
39,2,1,0,7,83,4400196100090
39,2,1,0,7,84,2149588986
39,2,1,0,7,85,4400196100090
39,2,1,0,7,86,2149588986
39,2,1,0,7,87,2149588986
39,2,1,0,7,88,2149588986
39,2,1,0,7,89,4400196100090
39,2,1,0,7,90,2149588986
39,2,1,0,7,91,2149588986
39,2,1,0,7,92,2149588986
39,2,1,0,7,93,4400196100090
39,2,1,0,7,94,4400196100090
39,2,1,0,7,95,2149588986
39,2,1,0,7,96,2149588986
39,2,1,0,7,97,2149588986
39,2,1,0,7,98,4400196100090
39,2,1,0,7,99,2149588986
40,2,2,0,2,0,18446744071562067455
40,2,2,0,2,1,18446744071562067455
40,2,2,0,2,2,18446744071562067455
40,2,2,0,2,3,18446744071562067455
40,2,2,0,2,4,18446744071562067455
40,2,2,0,2,5,18446744071562067455
40,2,2,0,2,6,18446744071562067455
40,2,2,0,2,7,18446744071562067455
40,2,2,0,2,8,18446744071562067455
40,2,2,0,2,9,18446744071562067455
40,2,2,0,2,10,18446744071562067455
40,2,2,0,2,11,18446744071562067455
40,2,2,0,2,12,18446744071562067455
40,2,2,0,2,13,18446744071562067455
40,2,2,0,2,14,18446744071562067455
40,2,2,0,2,15,18446744071562067455
40,2,2,0,2,16,18446744071562067455
40,2,2,0,2,17,18446744071562067455
40,2,2,0,2,18,18446744071562067455
40,2,2,0,2,19,18446744071562067455
40,2,2,0,2,20,18446744071562067455
40,2,2,0,2,21,18446744071562067455
40,2,2,0,2,22,18446744071562067455
40,2,2,0,2,23,18446744071562067455
40,2,2,0,2,24,18446744071562067455
40,2,2,0,2,25,18446744071562067455
40,2,2,0,2,26,18446744071562067455
40,2,2,0,2,27,18446744071562067455
40,2,2,0,2,28,18446744071562067455
40,2,2,0,2,29,18446744071562067455
40,2,2,0,2,30,18446744071562067455
40,2,2,0,2,31,18446744071562067455
40,2,2,0,2,32,18446744071562067455
40,2,2,0,2,33,18446744071562067455
40,2,2,0,2,34,18446744071562067455
40,2,2,0,2,35,18446744071562067455
40,2,2,0,2,36,18446744071562067455
40,2,2,0,2,37,18446744071562067455
40,2,2,0,2,38,18446744071562067455
40,2,2,0,2,39,18446744071562067455
40,2,2,0,2,40,18446744071562067455
40,2,2,0,2,41,18446744071562067455
40,2,2,0,2,42,18446744071562067455
40,2,2,0,2,43,18446744071562067455
40,2,2,0,2,44,18446744071562067455
40,2,2,0,2,45,18446744071562067455
40,2,2,0,2,46,18446744071562067455
40,2,2,0,2,47,18446744071562067455
40,2,2,0,2,48,18446744071562067455
40,2,2,0,2,49,18446744071562067455
40,2,2,0,2,50,18446744071562067455
40,2,2,0,2,51,18446744071562067455
40,2,2,0,2,52,18446744071562067455
40,2,2,0,2,53,18446744071562067455
40,2,2,0,2,54,18446744071562067455
40,2,2,0,2,55,18446744071562067455
40,2,2,0,2,56,18446744071562067455
40,2,2,0,2,57,18446744071562067455
40,2,2,0,2,58,18446744071562067455
40,2,2,0,2,59,18446744071562067455
40,2,2,0,2,60,18446744071562067455
40,2,2,0,2,61,18446744071562067455
40,2,2,0,2,62,18446744071562067455
40,2,2,0,2,63,18446744071562067455
40,2,2,0,2,64,18446744071562067455
40,2,2,0,2,65,18446744071562067455
40,2,2,0,2,66,18446744071562067455
40,2,2,0,2,67,18446744071562067455
40,2,2,0,2,68,18446744071562067455
40,2,2,0,2,69,18446744071562067455
40,2,2,0,2,70,18446744071562067455
40,2,2,0,2,71,18446744071562067455
40,2,2,0,2,72,18446744071562067455
40,2,2,0,2,73,18446744071562067455
40,2,2,0,2,74,18446744071562067455
40,2,2,0,2,75,18446744071562067455
40,2,2,0,2,76,18446744071562067455
40,2,2,0,2,77,18446744071562067455
40,2,2,0,2,78,18446744071562067455
40,2,2,0,2,79,18446744071562067455
40,2,2,0,2,80,18446744071562067455
40,2,2,0,2,81,18446744071562067455
40,2,2,0,2,82,18446744071562067455
40,2,2,0,2,83,18446744071562067455
40,2,2,0,2,84,18446744071562067455
40,2,2,0,2,85,18446744071562067455
40,2,2,0,2,86,18446744071562067455
40,2,2,0,2,87,18446744071562067455
40,2,2,0,2,88,18446744071562067455
40,2,2,0,2,89,18446744071562067455
40,2,2,0,2,90,18446744071562067455
40,2,2,0,2,91,18446744071562067455
40,2,2,0,2,92,18446744071562067455
40,2,2,0,2,93,18446744071562067455
40,2,2,0,2,94,18446744071562067455
40,2,2,0,2,95,18446744071562067455
40,2,2,0,2,96,18446744071562067455
40,2,2,0,2,97,18446744071562067455
40,2,2,0,2,98,18446744071562067455
40,2,2,0,2,99,18446744071562067455
41,2,2,0,6,0,18446744071562067967
41,2,2,0,6,1,18446744071562067967
41,2,2,0,6,2,18446744073709551615
41,2,2,0,6,3,18446744071562067967
41,2,2,0,6,4,18446744071562067967
41,2,2,0,6,5,18446744071562067967
41,2,2,0,6,6,18446744071562067455
41,2,2,0,6,7,18446744071562067967
41,2,2,0,6,8,18446744071562067967
41,2,2,0,6,9,18446744071562067455
41,2,2,0,6,10,18446744071562067455
41,2,2,0,6,11,18446744071562067967
41,2,2,0,6,12,18446744071562067967
41,2,2,0,6,13,18446744071562067455
41,2,2,0,6,14,18446744071562067455
41,2,2,0,6,15,18446744071562067455
41,2,2,0,6,16,18446744071562067455
41,2,2,0,6,17,18446744071562067455
41,2,2,0,6,18,18446744071562067967
41,2,2,0,6,19,18446744071562067967
41,2,2,0,6,20,18446744071562067455
41,2,2,0,6,21,18446744071562067455
41,2,2,0,6,22,18446744071562067455
41,2,2,0,6,23,18446744071562067967
41,2,2,0,6,24,18446744071562067967
41,2,2,0,6,25,18446744071562067455
41,2,2,0,6,26,18446744071562067455
41,2,2,0,6,27,18446744071562067967
41,2,2,0,6,28,18446744071562067967
41,2,2,0,6,29,18446744071562067967
41,2,2,0,6,30,18446744071562067455
41,2,2,0,6,31,18446744071562067967
41,2,2,0,6,32,18446744071562067967
41,2,2,0,6,33,18446744071562067967
41,2,2,0,6,34,18446744071562067967
41,2,2,0,6,35,18446744071562067967
41,2,2,0,6,36,18446744071562067455
41,2,2,0,6,37,18446744071562067967
41,2,2,0,6,38,18446744071562067967
41,2,2,0,6,39,18446744071562067967
41,2,2,0,6,40,18446744071562067967
41,2,2,0,6,41,18446744071562067455
41,2,2,0,6,42,18446744071562067967
41,2,2,0,6,43,18446744071562067455
41,2,2,0,6,44,18446744071562067967
41,2,2,0,6,45,18446744071562067967
41,2,2,0,6,46,18446744071562067967
41,2,2,0,6,47,18446744071562067967
41,2,2,0,6,48,18446744071562067967
41,2,2,0,6,49,18446744071562067455
41,2,2,0,6,50,18446744071562067967
41,2,2,0,6,51,18446744071562067967
41,2,2,0,6,52,18446744071562067967
41,2,2,0,6,53,18446744071562067967
41,2,2,0,6,54,18446744071562067967
41,2,2,0,6,55,18446744071562067455
41,2,2,0,6,56,18446744071562067455
41,2,2,0,6,57,18446744071562067967
41,2,2,0,6,58,18446744071562067967
41,2,2,0,6,59,18446744071562067455
41,2,2,0,6,60,18446744071562067967
41,2,2,0,6,61,18446744071562067967
41,2,2,0,6,62,18446744071562067967
41,2,2,0,6,63,18446744071562067455
41,2,2,0,6,64,18446744071562067967
41,2,2,0,6,65,18446744071562067455
41,2,2,0,6,66,18446744071562067967
41,2,2,0,6,67,18446744071562067455
41,2,2,0,6,68,18446744071562067967
41,2,2,0,6,69,18446744071562067967
41,2,2,0,6,70,18446744071562067967
41,2,2,0,6,71,18446744071562067455
41,2,2,0,6,72,18446744071562067455
41,2,2,0,6,73,18446744071562067967
41,2,2,0,6,74,18446744071562067455
41,2,2,0,6,75,18446744071562067455
41,2,2,0,6,76,18446744071562067967
41,2,2,0,6,77,18446744071562067455
41,2,2,0,6,78,18446744071562067967
41,2,2,0,6,79,18446744071562067455
41,2,2,0,6,80,18446744071562067455
41,2,2,0,6,81,18446744071562067455
41,2,2,0,6,82,18446744071562067455
41,2,2,0,6,83,18446744071562067967
41,2,2,0,6,84,18446744071562067967
41,2,2,0,6,85,18446744071562067967
41,2,2,0,6,86,18446744071562067455
41,2,2,0,6,87,18446744071562067967
41,2,2,0,6,88,18446744071562067967
41,2,2,0,6,89,18446744071562067967
41,2,2,0,6,90,18446744071562067455
41,2,2,0,6,91,18446744071562067967
41,2,2,0,6,92,18446744071562067967
41,2,2,0,6,93,18446744071562067967
41,2,2,0,6,94,18446744071562067967
41,2,2,0,6,95,18446744071562067455
41,2,2,0,6,96,18446744071562067967
41,2,2,0,6,97,18446744071562067455
41,2,2,0,6,98,18446744071562067967
41,2,2,0,6,99,18446744071562067967
42,2,3,0,1,0,2147484544
42,2,3,0,1,1,2147484544
42,2,3,0,1,2,2147484544
42,2,3,0,1,3,2147484544
42,2,3,0,1,4,2147484544
42,2,3,0,1,5,2147484544
42,2,3,0,1,6,2147484544
42,2,3,0,1,7,2147484544
42,2,3,0,1,8,2147484544
42,2,3,0,1,9,2147484544
42,2,3,0,1,10,2147484544
42,2,3,0,1,11,2147484544
42,2,3,0,1,12,2147484544
42,2,3,0,1,13,2147484544
42,2,3,0,1,14,2147484544
42,2,3,0,1,15,2147484544
42,2,3,0,1,16,2147484544
42,2,3,0,1,17,2147484544
42,2,3,0,1,18,2147484544
42,2,3,0,1,19,2147484544
42,2,3,0,1,20,2147484544
42,2,3,0,1,21,2147484544
42,2,3,0,1,22,2147484544
42,2,3,0,1,23,2147484544
42,2,3,0,1,24,2147484544
42,2,3,0,1,25,2147484544
42,2,3,0,1,26,2147484544
42,2,3,0,1,27,2147484544
42,2,3,0,1,28,2147484544
42,2,3,0,1,29,2147484544
42,2,3,0,1,30,2147484544
42,2,3,0,1,31,2147484544
42,2,3,0,1,32,2147484544
42,2,3,0,1,33,2147484544
42,2,3,0,1,34,2147484544
42,2,3,0,1,35,2147484544
42,2,3,0,1,36,2147484544
42,2,3,0,1,37,2147484544
42,2,3,0,1,38,2147484544
42,2,3,0,1,39,2147484544
42,2,3,0,1,40,2147484544
42,2,3,0,1,41,2147484544
42,2,3,0,1,42,2147484544
42,2,3,0,1,43,2147484544
42,2,3,0,1,44,2147484544
42,2,3,0,1,45,2147484544
42,2,3,0,1,46,2147484544
42,2,3,0,1,47,2147484544
42,2,3,0,1,48,2147484544
42,2,3,0,1,49,2147484544
42,2,3,0,1,50,2147484544
42,2,3,0,1,51,2147484544
42,2,3,0,1,52,2147484544
42,2,3,0,1,53,2147484544
42,2,3,0,1,54,2147484544
42,2,3,0,1,55,2147484544
42,2,3,0,1,56,2147484544
42,2,3,0,1,57,2147484544
42,2,3,0,1,58,2147484544
42,2,3,0,1,59,2147484544
42,2,3,0,1,60,2147484544
42,2,3,0,1,61,2147484544
42,2,3,0,1,62,2147484544
42,2,3,0,1,63,2147484544
42,2,3,0,1,64,2147484544
42,2,3,0,1,65,2147484544
42,2,3,0,1,66,2147484544
42,2,3,0,1,67,2147484544
42,2,3,0,1,68,2147484544
42,2,3,0,1,69,2147484544
42,2,3,0,1,70,2147484544
42,2,3,0,1,71,2147484544
42,2,3,0,1,72,2147484544
42,2,3,0,1,73,2147484544
42,2,3,0,1,74,2147484544
42,2,3,0,1,75,2147484544
42,2,3,0,1,76,2147484544
42,2,3,0,1,77,2147484544
42,2,3,0,1,78,2147484544
42,2,3,0,1,79,2147484544
42,2,3,0,1,80,2147484544
42,2,3,0,1,81,2147484544
42,2,3,0,1,82,2147484544
42,2,3,0,1,83,2147484544
42,2,3,0,1,84,2147484544
42,2,3,0,1,85,2147484544
42,2,3,0,1,86,2147484544
42,2,3,0,1,87,2147484544
42,2,3,0,1,88,2147484544
42,2,3,0,1,89,2147484544
42,2,3,0,1,90,2147484544
42,2,3,0,1,91,2147484544
42,2,3,0,1,92,2147484544
42,2,3,0,1,93,2147484544
42,2,3,0,1,94,2147484544
42,2,3,0,1,95,2147484544
42,2,3,0,1,96,2147484544
42,2,3,0,1,97,2147484544
42,2,3,0,1,98,2147484544
42,2,3,0,1,99,2147484544
43,2,3,0,3,0,2147484544
43,2,3,0,3,1,2147484544
43,2,3,0,3,2,2147484544
43,2,3,0,3,3,2147484544
43,2,3,0,3,4,2147484544
43,2,3,0,3,5,2147484544
43,2,3,0,3,6,2147484544
43,2,3,0,3,7,2147484544
43,2,3,0,3,8,2147484544
43,2,3,0,3,9,2147484544
43,2,3,0,3,10,2147484544
43,2,3,0,3,11,2147484544
43,2,3,0,3,12,2147484544
43,2,3,0,3,13,2147484544
43,2,3,0,3,14,2147484544
43,2,3,0,3,15,2147484544
43,2,3,0,3,16,2147484544
43,2,3,0,3,17,2147484544
43,2,3,0,3,18,2147484544
43,2,3,0,3,19,2147484544
43,2,3,0,3,20,2147484544
43,2,3,0,3,21,2147484544
43,2,3,0,3,22,2147484544
43,2,3,0,3,23,2147484544
43,2,3,0,3,24,2147484544
43,2,3,0,3,25,2147484544
43,2,3,0,3,26,2147484544
43,2,3,0,3,27,2147484544
43,2,3,0,3,28,2147484544
43,2,3,0,3,29,2147484544
43,2,3,0,3,30,2147484544
43,2,3,0,3,31,2147484544
43,2,3,0,3,32,2147484544
43,2,3,0,3,33,2147484544
43,2,3,0,3,34,2147484544
43,2,3,0,3,35,2147484544
43,2,3,0,3,36,2147484544
43,2,3,0,3,37,2147484544
43,2,3,0,3,38,2147484544
43,2,3,0,3,39,2147484544
43,2,3,0,3,40,2147484544
43,2,3,0,3,41,2147484544
43,2,3,0,3,42,2147484544
43,2,3,0,3,43,2147484544
43,2,3,0,3,44,2147484544
43,2,3,0,3,45,2147484544
43,2,3,0,3,46,2147484544
43,2,3,0,3,47,2147484544
43,2,3,0,3,48,2147484544
43,2,3,0,3,49,2147484544
43,2,3,0,3,50,2147484544
43,2,3,0,3,51,2147484544
43,2,3,0,3,52,2147484544
43,2,3,0,3,53,2147484544
43,2,3,0,3,54,2147484544
43,2,3,0,3,55,2147484544
43,2,3,0,3,56,2147484544
43,2,3,0,3,57,2147484544
43,2,3,0,3,58,2147484544
43,2,3,0,3,59,2147484544
43,2,3,0,3,60,2147484544
43,2,3,0,3,61,2147484544
43,2,3,0,3,62,2147484544
43,2,3,0,3,63,2147484544
43,2,3,0,3,64,2147484544
43,2,3,0,3,65,2147484544
43,2,3,0,3,66,2147484544
43,2,3,0,3,67,2147484544
43,2,3,0,3,68,2147484544
43,2,3,0,3,69,2147484544
43,2,3,0,3,70,2147484544
43,2,3,0,3,71,2147484544
43,2,3,0,3,72,2147484544
43,2,3,0,3,73,2147484544
43,2,3,0,3,74,2147484544
43,2,3,0,3,75,2147484544
43,2,3,0,3,76,2147484544
43,2,3,0,3,77,2147484544
43,2,3,0,3,78,2147484544
